TSNE1,TSNE2,target_band_rounded,target_band_group_pr
-8.695512,18.37379,8.0,high_7_5_8
-17.203411,29.981754,4.0,low_0_4
3.1217992,-19.525684,3.0,low_0_4
-2.2509706,-20.734354,3.0,low_0_4
-20.699133,-4.451028,7.5,high_7_5_8
-22.351774,27.33379,6.5,upper_mid_6_5_7
-17.150843,-19.257202,7.0,upper_mid_6_5_7
-23.094563,-3.5856853,6.5,upper_mid_6_5_7
7.646797,2.8257535,5.0,lower_mid_4_5_5
13.109281,18.434679,4.0,low_0_4
-3.6076026,-14.376998,6.0,mid_5_5_6
10.0471325,30.794815,4.5,lower_mid_4_5_5
20.47273,24.76098,4.5,lower_mid_4_5_5
-14.895423,-2.3632276,8.0,high_7_5_8
-10.071713,2.2628047,5.0,lower_mid_4_5_5
-9.271795,-18.358366,6.0,mid_5_5_6
29.86108,-15.587974,5.0,lower_mid_4_5_5
0.5862547,2.5034592,6.0,mid_5_5_6
-25.604656,0.24236427,7.5,high_7_5_8
-4.75831,-0.41996855,6.0,mid_5_5_6
3.7717745,22.85405,6.5,upper_mid_6_5_7
-24.666075,31.798952,3.5,low_0_4
-4.676958,6.9833045,5.5,mid_5_5_6
-14.231093,-0.09321094,6.0,mid_5_5_6
14.07112,21.096142,3.5,low_0_4
14.015787,20.696375,3.5,low_0_4
5.574565,-28.26925,6.0,mid_5_5_6
-7.4686766,-13.842938,6.5,upper_mid_6_5_7
-35.377136,12.699726,8.0,high_7_5_8
-25.085169,0.13533768,8.5,very_high_8_5_9
15.08326,-2.8056674,4.0,low_0_4
-22.37769,24.768867,8.0,high_7_5_8
-22.363178,11.776798,7.0,upper_mid_6_5_7
0.98290026,21.512697,3.5,low_0_4
9.611432,-12.128185,6.0,mid_5_5_6
41.495594,-10.060891,7.0,upper_mid_6_5_7
-28.528873,10.542841,5.5,mid_5_5_6
-0.83244455,14.594253,6.5,upper_mid_6_5_7
-24.8863,20.36388,6.0,mid_5_5_6
-18.819574,3.921031,4.0,low_0_4
-11.151554,-26.302914,4.0,low_0_4
8.966108,-23.320826,2.0,low_0_4
-35.426804,6.8329563,6.5,upper_mid_6_5_7
-11.491408,7.3975234,6.5,upper_mid_6_5_7
41.44439,-5.0705194,4.0,low_0_4
-16.288212,29.955347,5.5,mid_5_5_6
-8.0785265,-6.726274,6.0,mid_5_5_6
1.0085149,24.532095,3.5,low_0_4
-21.762152,17.99185,6.5,upper_mid_6_5_7
-15.181505,-4.1584415,5.5,mid_5_5_6
20.571392,10.972826,7.5,high_7_5_8
-29.9469,8.405785,6.5,upper_mid_6_5_7
-22.456816,7.477813,7.0,upper_mid_6_5_7
7.800077,11.640082,7.0,upper_mid_6_5_7
-38.117043,19.150936,6.5,upper_mid_6_5_7
-33.972424,16.778242,6.0,mid_5_5_6
9.915545,3.5756745,5.5,mid_5_5_6
-33.614285,-0.55617625,6.0,mid_5_5_6
-8.914423,-8.874968,6.0,mid_5_5_6
-1.0655634,12.752805,5.0,lower_mid_4_5_5
3.4275203,9.63751,6.5,upper_mid_6_5_7
5.4212,-28.887213,3.5,low_0_4
-2.3446887,-15.679076,6.0,mid_5_5_6
17.682642,1.2554114,6.0,mid_5_5_6
51.479782,-2.8395538,8.0,high_7_5_8
1.7423164,-32.166416,2.5,low_0_4
-0.5433478,-9.010499,4.0,low_0_4
-37.678844,1.5260478,5.0,lower_mid_4_5_5
-3.3673742,-5.3530374,6.0,mid_5_5_6
0.8390207,19.782785,6.5,upper_mid_6_5_7
-0.97764784,25.211792,6.5,upper_mid_6_5_7
57.20637,-17.937815,8.0,high_7_5_8
9.757569,-0.730949,6.0,mid_5_5_6
-11.477573,-10.934232,4.5,lower_mid_4_5_5
33.86625,-6.675597,8.0,high_7_5_8
-28.036243,1.8529159,7.5,high_7_5_8
51.093636,0.4585712,8.5,very_high_8_5_9
35.882187,-10.968637,6.5,upper_mid_6_5_7
-13.372805,15.640469,5.0,lower_mid_4_5_5
-9.878014,-19.215494,7.0,upper_mid_6_5_7
-3.9934492,-24.295294,4.5,lower_mid_4_5_5
-12.332636,22.425539,6.5,upper_mid_6_5_7
4.9092765,-5.037375,4.0,low_0_4
-0.6151834,-1.4179657,4.0,low_0_4
-18.220984,-23.532907,8.0,high_7_5_8
45.685627,0.3085108,8.0,high_7_5_8
3.4168935,17.372728,6.0,mid_5_5_6
-31.078907,-3.9721816,8.0,high_7_5_8
-34.412846,14.209128,7.0,upper_mid_6_5_7
0.41136998,-2.6315522,7.0,upper_mid_6_5_7
49.740482,0.19141525,8.0,high_7_5_8
-24.74658,17.629251,7.0,upper_mid_6_5_7
36.256817,-14.619417,9.0,very_high_8_5_9
-0.55640805,16.169659,6.0,mid_5_5_6
-26.804977,22.836456,6.5,upper_mid_6_5_7
-4.7241044,-29.349653,4.0,low_0_4
33.93383,-18.581062,4.0,low_0_4
-15.416516,-36.809544,2.5,low_0_4
-35.346207,2.7346992,5.5,mid_5_5_6
-37.12425,-8.430184,6.5,upper_mid_6_5_7
-2.335214,-7.893206,8.5,very_high_8_5_9
-31.32849,-2.8548098,8.0,high_7_5_8
3.7216911,-0.21587542,3.0,low_0_4
1.9481459,11.212964,7.0,upper_mid_6_5_7
-4.6994224,-20.626846,4.5,lower_mid_4_5_5
-12.172687,-19.228008,6.5,upper_mid_6_5_7
-22.0308,27.442785,7.0,upper_mid_6_5_7
-13.533583,-14.440468,6.5,upper_mid_6_5_7
31.275875,-19.672432,4.0,low_0_4
-2.3943381,-4.7796917,8.0,high_7_5_8
9.046378,4.4524355,5.5,mid_5_5_6
-12.351577,4.181661,5.5,mid_5_5_6
-33.61987,-1.1594377,7.5,high_7_5_8
58.465885,-14.153852,9.0,very_high_8_5_9
4.4127064,-30.090387,2.5,low_0_4
-23.991955,27.60522,4.0,low_0_4
-6.5665975,21.466354,5.5,mid_5_5_6
-9.139202,-4.9616256,3.0,low_0_4
3.5172362,14.291008,4.0,low_0_4
-16.181646,-0.8862844,5.5,mid_5_5_6
-11.23977,-14.995753,6.0,mid_5_5_6
20.308008,3.697362,6.5,upper_mid_6_5_7
37.711185,-1.1182673,6.5,upper_mid_6_5_7
8.835592,-9.515373,5.5,mid_5_5_6
-13.681502,-6.7006216,6.5,upper_mid_6_5_7
-11.394439,-3.3214905,6.0,mid_5_5_6
38.28452,-5.2573304,6.5,upper_mid_6_5_7
12.74614,-4.4293423,7.0,upper_mid_6_5_7
-10.962352,-27.860603,6.5,upper_mid_6_5_7
0.54723036,-19.468864,6.0,mid_5_5_6
-13.697369,27.14806,6.5,upper_mid_6_5_7
-35.884518,14.57433,4.0,low_0_4
11.71861,32.025536,6.5,upper_mid_6_5_7
-0.74935454,-13.920706,7.0,upper_mid_6_5_7
-11.772137,-2.2015133,4.5,lower_mid_4_5_5
20.06743,-20.616047,8.0,high_7_5_8
-25.49134,13.790764,6.5,upper_mid_6_5_7
-1.6460544,22.472311,8.0,high_7_5_8
18.430693,4.9794364,5.5,mid_5_5_6
-9.057932,-21.230486,7.0,upper_mid_6_5_7
12.66632,27.036554,6.0,mid_5_5_6
9.51842,30.016563,6.0,mid_5_5_6
-19.903816,24.256258,6.0,mid_5_5_6
-17.137766,10.063757,8.0,high_7_5_8
-11.269735,20.254555,6.5,upper_mid_6_5_7
-28.026623,21.417065,8.0,high_7_5_8
-29.139074,-1.1795758,8.0,high_7_5_8
16.755682,16.210276,7.0,upper_mid_6_5_7
51.97609,2.2105515,8.5,very_high_8_5_9
16.710388,19.996983,3.5,low_0_4
17.894161,-24.30142,6.0,mid_5_5_6
14.060157,14.1499,5.5,mid_5_5_6
14.822877,-1.6998167,6.0,mid_5_5_6
-10.964408,5.2542515,5.5,mid_5_5_6
-18.68361,-16.347055,7.0,upper_mid_6_5_7
37.465843,21.410307,6.0,mid_5_5_6
15.452034,-19.849121,2.5,low_0_4
-12.411782,15.870539,5.5,mid_5_5_6
-23.443195,-7.7722597,8.0,high_7_5_8
-23.805098,13.061814,6.5,upper_mid_6_5_7
-18.184315,-7.8632073,6.0,mid_5_5_6
-30.320805,24.233673,5.5,mid_5_5_6
40.91849,-10.254923,6.5,upper_mid_6_5_7
-34.186172,-15.29181,4.0,low_0_4
-9.078104,-0.3876763,4.5,lower_mid_4_5_5
5.9412417,1.4329612,6.0,mid_5_5_6
41.03772,-12.701585,6.5,upper_mid_6_5_7
-7.933425,14.616062,6.0,mid_5_5_6
55.64845,-15.37573,8.0,high_7_5_8
-5.10887,-36.234123,2.5,low_0_4
60.01804,-16.109982,7.0,upper_mid_6_5_7
-13.172431,-36.518646,5.0,lower_mid_4_5_5
13.491528,-23.718262,4.5,lower_mid_4_5_5
-6.9047847,2.247763,6.0,mid_5_5_6
18.775198,5.3732495,4.0,low_0_4
33.338383,-5.5172043,5.0,lower_mid_4_5_5
8.895247,1.2860215,6.5,upper_mid_6_5_7
-38.182407,-0.08829548,5.5,mid_5_5_6
37.287457,-17.718836,7.0,upper_mid_6_5_7
2.8756218,22.282099,7.0,upper_mid_6_5_7
45.866756,3.8088577,8.0,high_7_5_8
-12.964425,-37.181774,4.0,low_0_4
20.318794,5.7026496,6.5,upper_mid_6_5_7
7.773443,14.041118,6.0,mid_5_5_6
37.393646,-17.569,7.0,upper_mid_6_5_7
-2.5461528,-23.64657,4.0,low_0_4
-25.455473,14.630801,4.5,lower_mid_4_5_5
-3.4039311,44.05237,7.0,upper_mid_6_5_7
-2.7872336,-32.139214,2.5,low_0_4
41.79984,-2.4322937,5.0,lower_mid_4_5_5
-43.06779,-11.813701,4.0,low_0_4
59.552464,-17.134945,9.0,very_high_8_5_9
4.7638426,-13.785452,6.0,mid_5_5_6
-10.961762,1.1182386,5.5,mid_5_5_6
-34.698307,24.744736,5.5,mid_5_5_6
15.043344,-4.012202,7.0,upper_mid_6_5_7
-13.2578535,-15.865217,7.0,upper_mid_6_5_7
39.460587,0.17875315,7.5,high_7_5_8
-10.7236595,10.312292,6.5,upper_mid_6_5_7
22.182398,0.88325053,2.5,low_0_4
-0.6477206,9.7888565,3.5,low_0_4
9.581983,16.251402,7.0,upper_mid_6_5_7
-30.560688,10.675147,6.5,upper_mid_6_5_7
48.80004,-1.8157281,8.0,high_7_5_8
18.260847,-24.531958,6.0,mid_5_5_6
19.344353,-8.758738,7.5,high_7_5_8
41.62661,-5.052313,5.5,mid_5_5_6
7.670406,4.9004793,7.0,upper_mid_6_5_7
-30.480793,-23.640919,8.5,very_high_8_5_9
-0.0048182257,43.38785,5.5,mid_5_5_6
-0.21558137,-8.172274,6.5,upper_mid_6_5_7
-29.127459,-16.851248,2.5,low_0_4
51.963173,-0.6806305,7.5,high_7_5_8
-6.991369,-18.994757,7.0,upper_mid_6_5_7
18.765553,4.278842,6.0,mid_5_5_6
9.921337,13.613815,3.0,low_0_4
-21.25201,31.46416,8.0,high_7_5_8
-30.582922,-2.7514396,6.0,mid_5_5_6
1.0969163,-2.7577007,7.5,high_7_5_8
8.091878,16.22841,6.0,mid_5_5_6
12.053657,14.369967,3.0,low_0_4
37.51065,-15.830834,7.0,upper_mid_6_5_7
46.241844,-3.828375,8.0,high_7_5_8
20.264456,1.3222083,3.5,low_0_4
11.019407,0.66899586,6.5,upper_mid_6_5_7
-37.25535,6.1102247,5.5,mid_5_5_6
-14.438525,-35.115208,4.5,lower_mid_4_5_5
-32.08107,16.30936,7.0,upper_mid_6_5_7
37.17257,-10.557889,9.0,very_high_8_5_9
9.922718,-2.4348516,6.5,upper_mid_6_5_7
-29.781322,1.9019432,6.5,upper_mid_6_5_7
-29.393364,15.11242,6.5,upper_mid_6_5_7
7.1163006,8.0825,7.5,high_7_5_8
37.55678,-22.04691,9.0,very_high_8_5_9
35.52094,-17.321484,6.0,mid_5_5_6
47.946392,-8.43479,8.5,very_high_8_5_9
9.7396,-19.52718,3.0,low_0_4
13.052496,-14.916314,7.0,upper_mid_6_5_7
-20.831432,-19.196926,6.5,upper_mid_6_5_7
24.650002,13.565872,4.0,low_0_4
1.9604471,-8.262867,4.0,low_0_4
44.645264,-6.4529066,7.5,high_7_5_8
-4.962433,9.150918,6.0,mid_5_5_6
0.40311956,-33.19657,3.5,low_0_4
-27.610495,29.1142,7.0,upper_mid_6_5_7
37.23909,-4.2423234,6.5,upper_mid_6_5_7
9.168233,13.710237,4.0,low_0_4
37.051296,-9.016102,7.0,upper_mid_6_5_7
27.714571,11.393061,2.0,low_0_4
37.891964,1.2115842,5.5,mid_5_5_6
46.16768,3.3858821,7.5,high_7_5_8
30.638323,-8.18558,4.0,low_0_4
50.794632,-16.164663,9.0,very_high_8_5_9
19.305784,-8.732225,6.0,mid_5_5_6
-29.162617,16.1346,7.5,high_7_5_8
-1.7708167,15.601148,6.0,mid_5_5_6
-30.043407,7.454902,5.5,mid_5_5_6
3.4623427,18.64362,7.5,high_7_5_8
34.58711,-16.54026,4.0,low_0_4
38.987038,-17.762938,9.0,very_high_8_5_9
-6.71824,14.249203,6.5,upper_mid_6_5_7
-10.438408,-24.673292,4.5,lower_mid_4_5_5
-28.976719,6.0033503,6.5,upper_mid_6_5_7
6.8514557,-22.903023,3.5,low_0_4
36.784912,-1.2371823,6.5,upper_mid_6_5_7
37.52634,23.181807,4.0,low_0_4
-6.5872693,44.248604,3.5,low_0_4
-2.1290126,27.770506,4.5,lower_mid_4_5_5
-5.0745654,41.724564,2.5,low_0_4
-25.046452,4.832659,4.5,lower_mid_4_5_5
-21.381788,-2.9697263,6.5,upper_mid_6_5_7
2.1073134,24.997637,7.0,upper_mid_6_5_7
28.666996,-18.673758,4.0,low_0_4
-10.846334,22.54661,9.0,very_high_8_5_9
46.368587,-2.2411406,7.5,high_7_5_8
38.59768,-21.162628,9.0,very_high_8_5_9
-29.414835,-15.663718,3.5,low_0_4
-2.8964949,-9.419737,6.0,mid_5_5_6
5.0422683,26.538849,4.0,low_0_4
13.77634,27.317574,5.5,mid_5_5_6
7.7314205,-2.258328,6.0,mid_5_5_6
31.2133,-11.683996,5.5,mid_5_5_6
-12.924973,19.25515,4.5,lower_mid_4_5_5
-28.682554,-22.198683,6.0,mid_5_5_6
2.643339,-10.606662,7.0,upper_mid_6_5_7
35.587505,22.30762,3.5,low_0_4
-8.81005,-9.7128315,6.0,mid_5_5_6
15.5318775,-12.918207,8.5,very_high_8_5_9
-26.238441,-1.8550912,7.5,high_7_5_8
57.073,-19.586376,8.0,high_7_5_8
10.5275345,-7.3144093,6.0,mid_5_5_6
3.5085044,20.304426,6.0,mid_5_5_6
-8.886695,1.5856632,6.5,upper_mid_6_5_7
15.282664,-9.546369,8.0,high_7_5_8
-13.16426,-11.852029,6.0,mid_5_5_6
-25.186188,2.7674394,6.5,upper_mid_6_5_7
-35.15931,12.787089,7.5,high_7_5_8
-0.49386224,9.85566,4.0,low_0_4
37.003696,-16.279362,7.0,upper_mid_6_5_7
-37.638756,12.84926,5.5,mid_5_5_6
-5.951796,10.412993,3.5,low_0_4
57.412262,-15.516483,8.0,high_7_5_8
-23.684444,25.011885,8.0,high_7_5_8
43.26747,-0.6448965,6.0,mid_5_5_6
-33.776386,2.5078056,5.5,mid_5_5_6
-32.322197,-11.708728,8.0,high_7_5_8
-19.222576,17.089796,6.0,mid_5_5_6
-28.237556,27.650286,4.5,lower_mid_4_5_5
-34.842854,11.319714,8.0,high_7_5_8
-6.2820277,-21.922743,4.0,low_0_4
39.531063,22.99654,2.5,low_0_4
-0.737936,19.525517,6.5,upper_mid_6_5_7
-22.779188,18.514484,6.0,mid_5_5_6
-26.031599,-7.9428315,7.5,high_7_5_8
55.99147,-17.180256,7.0,upper_mid_6_5_7
-11.7984295,16.416107,4.0,low_0_4
0.15419635,-20.222574,3.0,low_0_4
25.301441,8.194351,6.5,upper_mid_6_5_7
-7.451222,-24.961803,7.0,upper_mid_6_5_7
35.622498,20.842388,7.0,upper_mid_6_5_7
-24.73056,19.294514,6.0,mid_5_5_6
-33.22846,26.250986,4.5,lower_mid_4_5_5
51.893475,0.4781553,8.0,high_7_5_8
-5.011645,-10.0074005,8.5,very_high_8_5_9
2.6112547,-11.317897,6.0,mid_5_5_6
-15.832991,-0.7232691,7.5,high_7_5_8
3.6966887,24.512184,6.5,upper_mid_6_5_7
14.974966,23.596142,5.5,mid_5_5_6
-1.4756103,-7.224318,6.0,mid_5_5_6
-25.58797,11.018225,6.5,upper_mid_6_5_7
12.20989,-31.862034,5.0,lower_mid_4_5_5
-15.8721075,-12.575816,8.5,very_high_8_5_9
-25.255033,-1.986091,8.0,high_7_5_8
-9.758261,3.441359,6.5,upper_mid_6_5_7
3.323096,-27.82607,3.0,low_0_4
5.887362,20.57371,7.0,upper_mid_6_5_7
5.5944824,-23.083824,6.0,mid_5_5_6
25.923235,15.36314,7.0,upper_mid_6_5_7
-16.67104,0.6270579,5.0,lower_mid_4_5_5
-40.152004,-2.5400596,6.0,mid_5_5_6
32.099697,-19.190275,4.0,low_0_4
-37.461452,-8.601394,5.5,mid_5_5_6
36.942047,-18.75222,9.0,very_high_8_5_9
-2.4506273,2.014745,7.5,high_7_5_8
25.707766,30.227354,5.5,mid_5_5_6
47.280315,-4.4399376,8.5,very_high_8_5_9
-15.124213,6.2677417,7.5,high_7_5_8
38.44397,-18.682789,9.0,very_high_8_5_9
-3.1916435,20.809977,8.0,high_7_5_8
-26.614717,28.434076,4.0,low_0_4
-19.363272,25.314127,6.0,mid_5_5_6
26.962614,-16.174395,3.0,low_0_4
25.700485,30.456161,4.5,lower_mid_4_5_5
9.936203,9.682813,9.0,very_high_8_5_9
-4.3144326,16.161278,5.5,mid_5_5_6
18.749664,13.539661,6.0,mid_5_5_6
-13.36674,4.19387,5.5,mid_5_5_6
-10.613529,-10.397062,4.0,low_0_4
-5.1171803,5.4203806,5.5,mid_5_5_6
49.604717,-3.5615563,8.0,high_7_5_8
-25.587944,-14.43644,7.5,high_7_5_8
34.230484,-8.366637,7.5,high_7_5_8
15.127238,20.056664,4.5,lower_mid_4_5_5
-24.874765,-9.304546,6.5,upper_mid_6_5_7
42.834015,-3.70542,5.5,mid_5_5_6
-11.442619,-25.189692,4.0,low_0_4
-11.945881,7.184441,6.5,upper_mid_6_5_7
-20.308638,16.119131,7.0,upper_mid_6_5_7
4.29713,18.041033,5.0,lower_mid_4_5_5
34.698803,-16.902586,4.0,low_0_4
32.23749,-15.0412855,4.0,low_0_4
25.250414,8.216941,6.0,mid_5_5_6
-23.44404,-16.908081,7.5,high_7_5_8
4.513284,19.13116,6.5,upper_mid_6_5_7
-13.671481,-6.5225906,7.0,upper_mid_6_5_7
-20.715023,13.179968,5.5,mid_5_5_6
51.104923,1.6779001,7.5,high_7_5_8
45.464874,4.545405,7.5,high_7_5_8
-12.451464,-36.632595,5.5,mid_5_5_6
-9.560789,-21.284407,7.5,high_7_5_8
35.882973,22.693274,5.5,mid_5_5_6
-20.060144,32.38099,8.0,high_7_5_8
-5.1310334,-36.26158,4.0,low_0_4
-22.098293,-6.033362,6.5,upper_mid_6_5_7
59.657017,-16.399214,9.0,very_high_8_5_9
27.23286,10.93998,5.0,lower_mid_4_5_5
-4.9500923,3.1901653,6.5,upper_mid_6_5_7
45.750454,-0.060794383,8.0,high_7_5_8
-21.55813,22.626268,7.0,upper_mid_6_5_7
6.2368627,26.15945,4.5,lower_mid_4_5_5
38.888073,22.725878,6.0,mid_5_5_6
-8.986557,18.833626,7.0,upper_mid_6_5_7
16.824049,23.846823,4.0,low_0_4
-4.7675195,-17.395845,7.0,upper_mid_6_5_7
-19.2639,-11.276162,8.0,high_7_5_8
-21.201853,9.396688,6.5,upper_mid_6_5_7
-20.24463,-18.166313,8.0,high_7_5_8
-18.807587,-20.435404,7.0,upper_mid_6_5_7
-7.121547,-21.135536,6.0,mid_5_5_6
-25.949697,5.1370654,6.5,upper_mid_6_5_7
1.6564134,-15.660096,6.0,mid_5_5_6
26.555878,24.3183,7.0,upper_mid_6_5_7
3.1426601,-4.153129,5.5,mid_5_5_6
-23.705679,-0.074949294,8.5,very_high_8_5_9
-40.187847,1.7043873,3.5,low_0_4
-31.048552,18.104143,6.0,mid_5_5_6
18.959713,22.154158,5.0,lower_mid_4_5_5
-32.53665,13.577979,7.0,upper_mid_6_5_7
5.9010944,-2.161352,7.5,high_7_5_8
-22.503117,13.663243,7.0,upper_mid_6_5_7
-4.0336804,-9.414789,7.0,upper_mid_6_5_7
2.0580714,-17.895603,6.0,mid_5_5_6
-27.963469,-23.349949,7.0,upper_mid_6_5_7
-24.821106,-11.873183,5.5,mid_5_5_6
1.9184389,16.511961,5.0,lower_mid_4_5_5
-7.1343937,-11.076696,7.0,upper_mid_6_5_7
58.035748,-17.248857,7.0,upper_mid_6_5_7
3.700676,31.807983,6.0,mid_5_5_6
-33.75347,-3.2735999,6.5,upper_mid_6_5_7
44.437458,1.1178955,7.5,high_7_5_8
30.57291,-18.573383,4.0,low_0_4
41.11256,-7.432851,6.5,upper_mid_6_5_7
-15.269994,25.703873,8.5,very_high_8_5_9
44.03919,0.8993684,8.0,high_7_5_8
-9.775055,-32.530724,4.0,low_0_4
34.235733,-17.147022,4.0,low_0_4
42.492374,-1.034237,4.0,low_0_4
-20.436777,-1.2751848,7.0,upper_mid_6_5_7
18.07216,0.85013705,6.5,upper_mid_6_5_7
19.446507,-26.086447,7.0,upper_mid_6_5_7
-20.998987,-22.125813,5.0,lower_mid_4_5_5
25.325132,17.40906,4.0,low_0_4
-21.367535,7.5712905,7.5,high_7_5_8
-28.247778,4.200374,7.5,high_7_5_8
2.2920978,8.46735,7.0,upper_mid_6_5_7
35.384655,-12.574763,9.0,very_high_8_5_9
-31.27312,2.1641166,7.5,high_7_5_8
-13.146571,8.51366,6.5,upper_mid_6_5_7
10.667375,-0.9209424,8.5,very_high_8_5_9
-19.650331,15.405155,8.0,high_7_5_8
-1.9534174,-6.96525,7.0,upper_mid_6_5_7
-25.02105,17.805904,8.0,high_7_5_8
-15.072809,5.986346,6.5,upper_mid_6_5_7
25.781364,29.222027,6.0,mid_5_5_6
4.084555,9.268864,6.0,mid_5_5_6
-8.997133,8.897635,6.0,mid_5_5_6
-2.119772,-3.0948238,6.0,mid_5_5_6
-4.4153986,-9.592037,8.5,very_high_8_5_9
-15.855697,-9.211915,6.0,mid_5_5_6
-25.647673,-5.536082,8.0,high_7_5_8
16.062258,4.9030247,6.5,upper_mid_6_5_7
-3.1036887,46.32678,8.0,high_7_5_8
2.8669128,15.021167,3.5,low_0_4
-31.172827,-21.0812,7.5,high_7_5_8
-31.391088,2.1620538,6.0,mid_5_5_6
6.6650224,8.603684,5.5,mid_5_5_6
37.668213,-7.857239,7.0,upper_mid_6_5_7
-6.152138,-3.8528724,8.5,very_high_8_5_9
-18.246426,-19.081022,7.5,high_7_5_8
6.814319,23.158516,6.5,upper_mid_6_5_7
1.5962545,7.7318864,5.5,mid_5_5_6
32.454685,-19.532545,4.0,low_0_4
9.946455,1.52909,8.0,high_7_5_8
-19.889385,8.029035,6.5,upper_mid_6_5_7
46.215588,4.3024154,7.5,high_7_5_8
13.814218,5.907351,6.0,mid_5_5_6
10.221709,-1.9151081,8.0,high_7_5_8
-1.9902041,-23.00881,4.5,lower_mid_4_5_5
1.2429385,-4.505014,7.5,high_7_5_8
24.621286,16.53851,5.0,lower_mid_4_5_5
-35.01395,-20.050844,6.5,upper_mid_6_5_7
50.186554,-0.91626495,7.5,high_7_5_8
18.727331,4.4107933,7.0,upper_mid_6_5_7
15.446847,-9.649125,6.0,mid_5_5_6
-5.6347117,42.093014,2.5,low_0_4
-14.810607,-34.274776,6.5,upper_mid_6_5_7
-11.304868,-34.078293,3.5,low_0_4
10.751656,1.8226599,8.5,very_high_8_5_9
-28.018288,-12.72478,3.5,low_0_4
-26.549318,25.809593,7.0,upper_mid_6_5_7
-13.056846,-8.763176,4.0,low_0_4
60.69692,-17.593147,7.0,upper_mid_6_5_7
-27.86098,11.52017,5.0,lower_mid_4_5_5
38.843,-9.869007,5.0,lower_mid_4_5_5
48.37494,-8.439525,9.0,very_high_8_5_9
7.406933,9.875699,6.0,mid_5_5_6
-31.452415,-23.675945,7.0,upper_mid_6_5_7
-28.11335,0.14437255,7.5,high_7_5_8
-30.54825,4.4087434,5.5,mid_5_5_6
-18.491354,-1.5556787,6.5,upper_mid_6_5_7
16.463552,7.8274827,7.0,upper_mid_6_5_7
-27.446964,15.18749,3.0,low_0_4
-15.070222,-8.888401,6.5,upper_mid_6_5_7
-11.185789,22.44266,7.0,upper_mid_6_5_7
18.09087,9.010635,6.5,upper_mid_6_5_7
15.142052,11.661781,7.0,upper_mid_6_5_7
12.231681,0.31809074,7.0,upper_mid_6_5_7
6.990021,6.778424,7.0,upper_mid_6_5_7
11.528813,31.750443,6.5,upper_mid_6_5_7
16.667133,17.486362,5.5,mid_5_5_6
-17.670391,-5.246147,7.0,upper_mid_6_5_7
21.68136,16.27803,2.5,low_0_4
59.752235,-19.495901,7.0,upper_mid_6_5_7
-12.598019,-17.867819,6.0,mid_5_5_6
22.822155,6.2844577,6.0,mid_5_5_6
-25.644054,26.484917,5.0,lower_mid_4_5_5
-5.9299545,-30.742811,5.5,mid_5_5_6
20.416965,-12.1265745,3.0,low_0_4
40.858276,-10.990072,5.0,lower_mid_4_5_5
-30.33016,-1.3921503,7.0,upper_mid_6_5_7
0.8163229,-32.248955,3.5,low_0_4
8.79014,-7.160222,6.0,mid_5_5_6
-15.829987,-13.037264,8.5,very_high_8_5_9
1.2514071,-19.731804,3.0,low_0_4
8.79441,-9.490719,4.0,low_0_4
34.218636,-14.259967,5.5,mid_5_5_6
-13.767997,-4.253951,6.5,upper_mid_6_5_7
1.8684413,18.391315,7.0,upper_mid_6_5_7
35.392387,-3.090882,6.5,upper_mid_6_5_7
6.979209,-9.9290695,6.0,mid_5_5_6
2.4623742,-2.1932316,6.0,mid_5_5_6
-1.3632476,-11.3908415,6.0,mid_5_5_6
-13.504848,18.19226,6.5,upper_mid_6_5_7
10.749919,-28.444498,2.5,low_0_4
-4.629125,-15.683256,6.0,mid_5_5_6
-8.523196,-20.330597,7.0,upper_mid_6_5_7
-3.2786467,18.497663,3.0,low_0_4
-0.4172571,-9.593989,3.0,low_0_4
-16.316584,12.17577,7.0,upper_mid_6_5_7
-19.485193,-2.6081133,7.5,high_7_5_8
-0.12580268,15.249515,6.5,upper_mid_6_5_7
-19.387222,1.5604085,7.5,high_7_5_8
5.415295,-19.237406,2.0,low_0_4
12.58547,7.543601,6.0,mid_5_5_6
10.9949465,-27.472715,4.5,lower_mid_4_5_5
-21.120184,20.723091,6.5,upper_mid_6_5_7
-0.22033873,-15.159326,9.0,very_high_8_5_9
-17.937021,-25.200397,5.5,mid_5_5_6
20.183361,-5.890041,6.0,mid_5_5_6
57.247562,-19.3545,8.0,high_7_5_8
43.75094,-9.61042,6.5,upper_mid_6_5_7
-16.750832,25.77593,8.0,high_7_5_8
-5.0391326,-8.38845,7.5,high_7_5_8
30.96199,-10.502866,6.0,mid_5_5_6
-40.89183,-1.9058468,5.5,mid_5_5_6
23.203625,11.561483,6.5,upper_mid_6_5_7
34.60425,-19.528805,3.0,low_0_4
-30.241312,0.6138964,6.5,upper_mid_6_5_7
-36.721584,0.41435868,6.0,mid_5_5_6
-30.370348,-21.288746,5.5,mid_5_5_6
-9.015451,5.6159315,7.5,high_7_5_8
-19.594381,32.31973,5.5,mid_5_5_6
41.502674,-8.0260315,4.0,low_0_4
-19.274649,-21.104492,7.0,upper_mid_6_5_7
-19.76005,-5.265578,7.5,high_7_5_8
14.289185,21.741583,2.0,low_0_4
-7.3868403,10.284482,2.0,low_0_4
-10.270228,-21.064116,7.5,high_7_5_8
-26.271544,13.773382,5.5,mid_5_5_6
-27.737307,-2.54428,7.5,high_7_5_8
-32.11213,24.979027,6.5,upper_mid_6_5_7
